key,class_id,weapon_id,level,scenario,scenario_label,playable,attack_mode,archetype,axis,final_mechanic,playstyle,strengths,weaknesses,stat_delta,solo_dpm,crowd_10_total_dpm,crowd_10_per_target_dpm,hp,defense,dodge,absorb_flat,conditional_shield_capacity,regeneration_per_second,lifesteal_per_second,mitigation,ehp,ttd_seconds,conditional_defense_factor,pickup_radius,move_speed,healing_multiplier,xp_multiplier,money_multiplier,start_gold,ult_start_charge,death_save,solo_delta_abs,solo_delta_pct,crowd_delta_abs,crowd_delta_pct,ehp_delta_abs,ehp_delta_pct,ttd_delta_abs,ttd_delta_pct,atlas_delta,measurement_method,runs,solo_variance_dpm2,crowd_variance_dpm2
"knight|long_spear|1|class_atlas50","knight","long_spear","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","strip","melee","solo","spear_block_counter_line","long brace line and counter thrust","durable-target pressure; long brace line and counter thrust","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","6241.43","13928.31","1392.83","113.4","0.2594","0.0473","1.55","0.0","0.12","0.0","0.4045","190.44","10.02","1.0","193.0","300.6","0.979","1.058","1.352","50.0","1.0","true","3268.43","109.94","5636.91","67.99","16.09","9.23","4.38","77.66","pickup_radius +60.00; ttd_seconds +3.86; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|tower_shield|1|class_atlas50","knight","tower_shield","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","sweep","melee","defense","shield_stored_damage_bash","timed block that stores capped incoming force","control/defensive utility; timed block that stores capped incoming force","Conditional control/guard value is not converted into permanent shield HP.","{}","4958.44","15521.85","1552.19","122.47","0.2812","0.0473","1.55","30.0","0.12","0.0","0.422","211.89","10.93","1.2","193.0","300.6","0.979","1.058","1.352","50.0","1.0","true","1981.24","66.55","7201.05","86.54","17.9","9.23","4.66","74.32","pickup_radius +60.00; ttd_seconds +4.08; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|holy_flail|1|class_atlas50","knight","holy_flail","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","circle","melee","crowd","flail_return_control_pulse","orbit-return swing and holy control pulse","compact-pack throughput; orbit-return swing and holy control pulse","Compact-pack strength does not imply equal boss pressure.","{}","4725.06","20816.85","2081.69","113.4","0.2218","0.0473","1.55","0.0","0.12","0.0","0.3743","181.23","9.63","1.0","193.0","300.6","0.979","1.058","1.352","50.0","1.0","true","1758.06","59.25","12478.65","149.66","15.31","9.23","4.27","79.66","pickup_radius +60.00; ttd_seconds +3.77; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|long_spear|1|class_atlas59_upper","knight","long_spear","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","strip","melee","solo","spear_block_counter_line","long brace line and counter thrust","durable-target pressure; long brace line and counter thrust","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","6241.43","13928.31","1392.83","113.4","0.2594","0.0473","1.55","0.0","0.12","0.0","0.4045","190.44","10.02","1.0","193.0","300.6","0.979","1.058","1.352","150.0","1.0","true","3268.43","109.94","5636.91","67.99","16.09","9.23","4.38","77.66","pickup_radius +60.00; ttd_seconds +3.86; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|tower_shield|1|class_atlas59_upper","knight","tower_shield","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","sweep","melee","defense","shield_stored_damage_bash","timed block that stores capped incoming force","control/defensive utility; timed block that stores capped incoming force","Conditional control/guard value is not converted into permanent shield HP.","{}","4958.44","15521.85","1552.19","122.47","0.2812","0.0473","1.55","30.0","0.12","0.0","0.422","211.89","10.93","1.2","193.0","300.6","0.979","1.058","1.352","150.0","1.0","true","1981.24","66.55","7201.05","86.54","17.9","9.23","4.66","74.32","pickup_radius +60.00; ttd_seconds +4.08; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|holy_flail|1|class_atlas59_upper","knight","holy_flail","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","circle","melee","crowd","flail_return_control_pulse","orbit-return swing and holy control pulse","compact-pack throughput; orbit-return swing and holy control pulse","Compact-pack strength does not imply equal boss pressure.","{}","4725.06","20816.85","2081.69","113.4","0.2218","0.0473","1.55","0.0","0.12","0.0","0.3743","181.23","9.63","1.0","193.0","300.6","0.979","1.058","1.352","150.0","1.0","true","1758.06","59.25","12478.65","149.66","15.31","9.23","4.27","79.66","pickup_radius +60.00; ttd_seconds +3.77; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|long_spear|20|no_meta","knight","long_spear","20.0","no_meta","No meta control","true","strip","melee","solo","spear_block_counter_line","long brace line and counter thrust","durable-target pressure; long brace line and counter thrust","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":14.0,""strength"":5.0}","15285.0","42624.6","4262.46","106.4","0.2501","0.1265","1.45","0.0","0.09","0.0","0.4405","190.16","6.15","1.0","133.0","361.36","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|tower_shield|20|no_meta","knight","tower_shield","20.0","no_meta","No meta control","true","sweep","melee","defense","shield_stored_damage_bash","timed block that stores capped incoming force","control/defensive utility; timed block that stores capped incoming force","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":14.0,""strength"":5.0}","15305.4","42775.2","4277.52","114.91","0.2721","0.1265","1.45","0.0","0.09","0.0","0.4569","211.58","6.84","1.0","133.0","361.36","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|holy_flail|20|no_meta","knight","holy_flail","20.0","no_meta","No meta control","true","circle","melee","crowd","flail_return_control_pulse","orbit-return swing and holy control pulse","compact-pack throughput; orbit-return swing and holy control pulse","Compact-pack strength does not imply equal boss pressure.","{""agility"":14.0,""strength"":5.0}","15252.6","42865.8","4286.58","106.4","0.212","0.1265","1.45","0.0","0.09","0.0","0.412","180.97","5.85","1.0","133.0","361.36","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|long_spear|20|class_constellation","knight","long_spear","20.0","class_constellation","Full class constellation (schema 6)","true","strip","melee","solo","spear_block_counter_line","long brace line and counter thrust","durable-target pressure; long brace line and counter thrust","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":14.0,""strength"":5.0}","30113.88","67197.71","6719.77","113.4","0.2594","0.1265","1.55","0.0","0.09","0.0","0.454","207.7","6.72","1.0","133.0","361.36","0.68","0.8","0.8","0.0","0.0","false","14828.88","97.02","24573.11","57.65","17.54","9.22","0.57","9.27","n/a","deterministic_formula_plus_live_scene_probe","3.0","609039.77","12317081.58"
"knight|tower_shield|20|class_constellation","knight","tower_shield","20.0","class_constellation","Full class constellation (schema 6)","true","sweep","melee","defense","shield_stored_damage_bash","timed block that stores capped incoming force","control/defensive utility; timed block that stores capped incoming force","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":14.0,""strength"":5.0}","23299.07","72930.24","7293.02","122.47","0.2812","0.1265","1.55","30.0","0.09","0.0","0.4701","231.1","7.48","1.2","133.0","361.36","0.68","0.8","0.8","0.0","0.0","false","7993.67","52.23","30155.04","70.5","19.52","9.23","0.64","9.36","n/a","deterministic_formula_plus_live_scene_probe","3.0","685153.51","2092622.63"
"knight|holy_flail|20|class_constellation","knight","holy_flail","20.0","class_constellation","Full class constellation (schema 6)","true","circle","melee","crowd","flail_return_control_pulse","orbit-return swing and holy control pulse","compact-pack throughput; orbit-return swing and holy control pulse","Compact-pack strength does not imply equal boss pressure.","{""agility"":14.0,""strength"":5.0}","22449.49","98903.27","9890.33","113.4","0.2218","0.1265","1.55","0.0","0.09","0.0","0.4263","197.66","6.39","1.0","133.0","361.36","0.68","0.8","0.8","0.0","0.0","false","7196.89","47.18","56037.47","130.73","16.69","9.22","0.54","9.23","n/a","deterministic_formula_plus_live_scene_probe","3.0","195496.62","37797658.08"
"knight|long_spear|20|class_atlas50","knight","long_spear","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","strip","melee","solo","spear_block_counter_line","long brace line and counter thrust","durable-target pressure; long brace line and counter thrust","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":14.0,""strength"":5.0}","30113.88","67197.71","6719.77","113.4","0.2594","0.1265","1.55","0.0","0.12","0.0","0.454","207.7","10.75","1.0","193.0","361.36","0.979","1.058","1.352","50.0","1.0","true","14828.88","97.02","24573.11","57.65","17.54","9.22","4.6","74.8","pickup_radius +60.00; ttd_seconds +4.03; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|tower_shield|20|class_atlas50","knight","tower_shield","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","sweep","melee","defense","shield_stored_damage_bash","timed block that stores capped incoming force","control/defensive utility; timed block that stores capped incoming force","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":14.0,""strength"":5.0}","23299.07","72930.24","7293.02","122.47","0.2812","0.1265","1.55","30.0","0.12","0.0","0.4701","231.1","11.74","1.2","193.0","361.36","0.979","1.058","1.352","50.0","1.0","true","7993.67","52.23","30155.04","70.5","19.52","9.23","4.9","71.64","pickup_radius +60.00; ttd_seconds +4.26; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|holy_flail|20|class_atlas50","knight","holy_flail","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","circle","melee","crowd","flail_return_control_pulse","orbit-return swing and holy control pulse","compact-pack throughput; orbit-return swing and holy control pulse","Compact-pack strength does not imply equal boss pressure.","{""agility"":14.0,""strength"":5.0}","22449.49","98903.27","9890.33","113.4","0.2218","0.1265","1.55","0.0","0.12","0.0","0.4263","197.66","10.33","1.0","193.0","361.36","0.979","1.058","1.352","50.0","1.0","true","7196.89","47.18","56037.47","130.73","16.69","9.22","4.48","76.58","pickup_radius +60.00; ttd_seconds +3.94; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|long_spear|20|class_atlas59_upper","knight","long_spear","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","strip","melee","solo","spear_block_counter_line","long brace line and counter thrust","durable-target pressure; long brace line and counter thrust","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":14.0,""strength"":5.0}","30113.88","67197.71","6719.77","113.4","0.2594","0.1265","1.55","0.0","0.12","0.0","0.454","207.7","10.75","1.0","193.0","361.36","0.979","1.058","1.352","150.0","1.0","true","14828.88","97.02","24573.11","57.65","17.54","9.22","4.6","74.8","pickup_radius +60.00; ttd_seconds +4.03; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|tower_shield|20|class_atlas59_upper","knight","tower_shield","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","sweep","melee","defense","shield_stored_damage_bash","timed block that stores capped incoming force","control/defensive utility; timed block that stores capped incoming force","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":14.0,""strength"":5.0}","23299.07","72930.24","7293.02","122.47","0.2812","0.1265","1.55","30.0","0.12","0.0","0.4701","231.1","11.74","1.2","193.0","361.36","0.979","1.058","1.352","150.0","1.0","true","7993.67","52.23","30155.04","70.5","19.52","9.23","4.9","71.64","pickup_radius +60.00; ttd_seconds +4.26; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"knight|holy_flail|20|class_atlas59_upper","knight","holy_flail","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","circle","melee","crowd","flail_return_control_pulse","orbit-return swing and holy control pulse","compact-pack throughput; orbit-return swing and holy control pulse","Compact-pack strength does not imply equal boss pressure.","{""agility"":14.0,""strength"":5.0}","22449.49","98903.27","9890.33","113.4","0.2218","0.1265","1.55","0.0","0.12","0.0","0.4263","197.66","10.33","1.0","193.0","361.36","0.979","1.058","1.352","150.0","1.0","true","7196.89","47.18","56037.47","130.73","16.69","9.22","4.48","76.58","pickup_radius +60.00; ttd_seconds +3.94; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"druid|summon_amulet|1|no_meta","druid","summon_amulet","1.0","no_meta","No meta control","true","single","summon","solo","pack_alpha_pounce_guard","commanded beast pack with pounce and guard","durable-target pressure; commanded beast pack with pounce and guard","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","3316.2","9553.8","955.38","56.4","0.1386","0.0561","0.73","0.0","0.09","0.0","0.2462","74.82","2.42","1.0","154.0","306.8","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"druid|briar_staff|1|no_meta","druid","briar_staff","1.0","no_meta","No meta control","true","aoe_projectile","projectile","crowd","briar_sustained_root_burst","persistent thorn denial and delayed root","compact-pack throughput; persistent thorn denial and delayed root","Compact-pack strength does not imply equal boss pressure.","{}","3351.0","10435.2","1043.52","56.4","0.1386","0.0561","0.73","0.0","0.09","0.0","0.2462","74.82","2.42","1.0","154.0","306.8","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"druid|raven_totem|1|no_meta","druid","raven_totem","1.0","no_meta","No meta control","true","amp","summon","defense","totem_every_nth_raven_strike","support totem pulse and commanded raven strike","control/defensive utility; support totem pulse and commanded raven strike","Conditional control/guard value is not converted into permanent shield HP.","{}","3355.8","9660.0","966.0","56.4","0.1386","0.0561","0.73","0.0","0.09","0.0","0.2462","74.82","2.42","1.0","174.0","306.8","0.68","0.8","0.8","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
